NumNodes,NumProcessors,Time
11,2,9.073648
11,2,6.824723
11,2,9.121222
11,2,9.119282
11,2,8.038405
11,2,9.122157
11,2,9.188292
11,3,6.513903
11,3,7.797147
11,3,5.212609
11,3,6.474903
11,3,6.375260
11,3,6.375442
11,3,6.638662
11,3,6.375336
11,3,6.113918
11,3,6.589998
11,4,5.367695
11,4,5.260478
11,4,5.075861
11,4,5.025209
11,4,4.803914
11,4,5.013921
11,4,5.244886
11,4,5.115543
11,4,5.106458
11,4,5.126463
11,5,4.773853
11,5,4.396283
11,5,4.348242
11,5,4.484379
11,5,4.510748
11,5,4.479856
11,5,4.373561
11,5,4.390483
11,5,4.438473
11,5,4.542986
11,6,3.923997
11,6,3.833413
11,6,3.885864
11,6,3.907043
11,6,4.188100
11,6,3.805026
11,6,4.068449
11,6,3.863656
11,6,3.834428
11,6,3.826178
11,7,3.778286
11,7,3.520358
11,7,3.603454
11,7,3.503973
11,7,3.577308
11,7,3.520507
11,7,3.467549
11,7,3.761320
11,7,3.692803
11,7,3.618279
11,8,3.214519
11,8,3.659254
11,8,3.305276
11,8,3.338370
11,8,3.339318
11,8,5.656393
11,8,3.395319
11,8,3.415291
11,8,3.459803
11,8,3.468558
11,9,3.181183
11,9,3.197479
11,9,3.252404
11,9,3.114125
11,9,3.117031
11,9,3.058249
11,9,3.235638
11,9,3.302348
11,9,3.118192
11,9,3.024840
11,10,3.086485
11,10,3.101981
11,10,3.109939
11,10,3.018757
11,10,3.000222
11,10,3.094827
11,10,3.147464
11,10,2.895748
11,10,2.950432
11,10,2.976107
11,11,2.894784
11,11,2.922780
11,11,2.834338
11,11,2.801594
11,11,2.792270
11,11,2.868457
11,11,2.781947
11,11,2.896462
11,11,2.933720
11,11,2.896132
11,12,2.820895
11,12,2.841185
11,12,2.871101
11,12,2.836153
11,12,5.272120
11,12,2.890327
11,12,2.765716
11,12,2.790400
11,12,2.746487
11,12,2.732361
12,1,11.321724
12,1,11.311017
12,1,11.184876
12,1,11.266294
12,1,11.104949
12,1,11.208137
12,1,11.239133
12,1,11.248036
12,1,11.284113
12,1,11.213114
12,2,8.700776
12,2,6.421372
12,2,8.487277
12,2,8.393069
12,2,8.426924
12,2,8.504134
12,2,7.552192
12,2,6.531995
12,2,8.251680
12,3,5.893852
12,3,5.880474
12,3,4.787661
12,3,5.040473
12,3,5.932185
12,3,6.030977
12,3,5.900895
12,3,5.920104
12,3,6.066673
12,3,5.897025
12,4,4.828937
12,4,4.736298
12,4,4.954387
12,4,4.804345
12,4,4.786536
12,4,4.699829
12,4,4.944005
12,4,4.775185
12,4,4.911144
12,4,4.806498
12,5,4.100616
12,5,4.520294
12,5,4.077972
12,5,4.415678
12,5,4.223082
12,5,4.207673
12,5,4.143765
12,5,4.338619
12,5,4.149678
12,5,4.366481
12,6,3.851313
12,6,3.758232
12,6,3.904138
12,6,3.910641
12,6,3.611552
12,6,3.702006
12,6,3.780105
12,6,3.694826
12,6,3.688479
12,6,3.634155
12,7,3.622583
12,7,3.543664
12,7,3.473056
12,7,3.423357
12,7,3.457504
12,7,3.472641
12,7,3.380709
12,7,3.387331
12,7,3.588855
12,7,3.468538
12,8,3.240482
12,8,3.182547
12,8,3.209254
12,8,3.215150
12,8,3.223232
12,8,3.377547
12,8,3.389063
12,8,3.164406
12,8,3.209124
12,8,3.189081
12,9,3.053260
12,9,3.188791
12,9,2.928027
12,9,2.902978
12,9,3.185856
12,9,3.058612
12,9,2.938444
12,9,2.963542
12,9,3.015954
12,9,3.114661
12,10,2.897353
12,10,2.809145
12,10,2.962535
12,10,2.764428
12,10,2.954551
12,10,3.080946
12,10,2.710418
12,10,2.982703
12,10,2.875236
12,10,2.820804
12,11,2.739301
12,11,3.227307
12,11,2.771897
12,11,2.894996
12,11,2.750496
12,11,2.800294
12,11,2.744695
12,11,2.873377
12,11,2.760658
12,11,2.746511
12,12,2.634159
12,12,2.709872
12,12,2.695346
12,12,2.830599
12,12,3.175293
12,12,2.714471
12,12,2.636674
12,12,2.707023
12,12,2.894707
12,12,2.760278
13,1,10.484882
13,1,10.489182
13,1,10.531512
13,1,10.528113
13,1,10.461784
13,1,10.442535
13,1,10.498953
13,1,10.462851
13,1,10.479902
13,1,10.488419
13,2,7.817843
13,2,7.764688
13,2,7.947785
13,2,7.818123
13,2,9.384762
13,2,6.515511
13,2,6.082958
13,2,7.882429
13,2,7.953939
13,2,7.970125
13,3,5.844982
13,3,5.538465
13,3,5.538321
13,3,5.808211
13,3,5.580110
13,3,4.544102
13,3,5.846444
13,3,5.543917
13,3,5.585224
13,3,5.494078
13,4,4.524289
13,4,4.674279
13,4,4.443503
13,4,4.477422
13,4,4.531333
13,4,4.614023
13,4,4.742210
13,4,4.467230
13,4,4.510277
13,4,4.525017
13,5,4.140177
13,5,3.959210
13,5,3.914364
13,5,4.117070
13,5,4.052378
13,5,3.934476
13,5,3.822992
13,5,3.858923
13,5,3.852993
13,5,3.952931
13,6,3.520754
13,6,3.739611
13,6,3.514822
13,6,3.556248
13,6,3.458363
13,6,3.741341
13,6,3.667619
13,6,3.458632
13,6,3.558626
13,6,3.360188
13,7,3.259591
13,7,3.164098
13,7,3.309182
13,7,3.507926
13,7,3.236244
13,7,4.113487
13,7,3.291501
13,7,3.268838
13,7,3.358023
13,7,3.159198
13,8,3.068735
13,8,3.068567
13,8,3.043407
13,8,2.933861
13,8,3.133220
13,8,3.272828
13,8,3.267116
13,8,3.043457
13,8,2.975209
13,9,3.068755
13,9,2.980736
13,9,2.859595
13,9,2.901559
13,9,2.784330
13,9,2.830187
13,9,2.765993
13,9,2.977951
13,9,2.825314
13,9,2.891158
13,10,3.001966
13,10,2.765215
13,10,2.766864
13,10,2.902288
13,10,2.870295
13,10,2.777850
13,10,2.667641
13,10,2.784685
13,10,2.706537
13,10,2.883055
13,11,2.594316
13,11,2.628826
13,11,2.710432
13,11,3.108793
13,11,2.634788
13,11,2.769068
13,11,2.699629
13,11,2.723065
13,11,2.715674
13,11,2.645679
13,12,2.606315
13,12,2.687102
13,12,2.671925
13,12,2.626448
13,12,3.034177
13,12,2.645767
13,12,2.703745
13,12,2.587926
13,12,2.627552
13,12,2.626330
14,1,10.081408
14,1,9.876944
14,1,10.364171
14,1,9.838256
14,1,9.831287
14,1,9.849595
14,1,10.304928
14,1,12.999484
14,1,10.244987
14,1,10.295430
14,2,7.498070
14,2,7.261794
14,2,6.482822
14,2,7.445023
14,2,7.564976
14,2,7.294718
14,2,5.744937
14,2,7.481269
14,2,5.768121
14,2,7.783050
14,3,5.472900
14,3,5.224512
14,3,5.237145
14,3,4.385928
14,3,5.051724
14,3,5.283044
14,3,5.390340
14,3,5.354630
14,3,5.262569
14,3,5.280451
14,4,4.250188
14,4,4.294948
14,4,4.222776
14,4,4.273829
14,4,4.379046
14,4,4.262225
14,4,4.343015
14,4,4.359948
14,4,4.416940
14,4,4.248868
14,5,3.898654
14,5,3.851051
14,5,3.761214
14,5,3.902288
14,5,3.755985
14,5,3.642985
14,5,3.745802
14,5,3.751896
14,5,3.788751
14,5,3.858731
14,6,3.259788
14,6,3.544222
14,6,3.495126
14,6,3.350400
14,6,3.331653
14,6,3.315917
14,6,3.378160
14,6,3.432156
14,6,3.307110
14,6,3.352678
14,7,3.086296
14,7,3.148502
14,7,3.153303
14,7,3.075674
14,7,4.363313
14,7,3.166382
14,7,2.997306
14,7,3.087519
14,7,3.171646
14,7,3.296978
14,8,2.972654
14,8,3.051477
14,8,2.994421
14,8,2.849181
14,8,2.909499
14,8,2.788766
14,8,3.013800
14,8,3.225902
14,8,2.906628
14,8,2.818144
14,9,2.866243
14,9,2.678417
14,9,2.747205
14,9,2.765166
14,9,2.841137
14,9,2.802018
14,9,2.776385
14,9,2.810061
14,9,2.754145
14,9,2.877050
14,10,2.664554
14,10,2.712771
14,10,2.672247
14,10,2.693424
14,10,2.737150
14,10,2.606629
14,10,2.564601
14,10,2.639566
14,10,2.629761
14,10,2.518651
14,11,2.619459
14,11,2.624854
14,11,2.542658
14,11,2.715459
14,11,2.587279
14,11,2.540451
14,11,2.544389
14,11,2.633499
14,11,2.453942
14,11,2.535413
14,12,2.543822
14,12,2.463541
14,12,2.570991
14,12,2.514175
14,12,2.508814
14,12,2.453206
14,12,2.449072
14,12,2.591361
14,12,2.485273
14,12,2.507240
15,1,9.550831
15,1,9.350208
15,1,9.318000
15,1,9.283074
15,1,9.321690
15,1,9.425645
15,1,9.339267
15,1,9.335226
15,1,9.299167
15,1,9.247519
15,2,6.875728
15,2,6.871410
15,2,5.652065
15,2,7.088733
15,2,6.878256
15,2,5.772120
15,2,7.117446
15,2,6.960402
15,2,7.093693
15,2,7.147415
15,3,4.953261
15,3,4.976144
15,3,4.979524
15,3,4.962758
15,3,4.953172
15,3,4.997147
15,3,4.992372
15,3,5.000168
15,3,5.053582
15,3,4.973167
15,4,4.224993
15,4,4.037163
15,4,4.007427
15,4,4.027724
15,4,4.125030
15,4,3.988976
15,4,4.276861
15,4,4.102128
15,4,4.189946
15,4,4.135808
15,5,3.663994
15,5,3.520328
15,5,3.723404
15,5,3.449990
15,5,3.628163
15,5,3.626781
15,5,3.686322
15,5,3.691898
15,5,3.662538
15,5,3.615938
15,6,3.246762
15,6,3.149305
15,6,5.245532
15,6,4.443058
15,6,3.479640
15,6,3.424239
15,6,3.457171
15,6,3.327863
15,6,3.149454
15,6,3.137127
15,7,2.973387
15,7,2.939853
15,7,3.065353
15,7,5.138708
15,7,2.891396
15,7,2.979696
15,7,3.083267
15,7,2.925951
15,7,3.021038
15,7,3.015648
15,8,2.681428
15,8,3.838323
15,8,2.781344
15,8,2.760300
15,8,2.815716
15,8,2.916241
15,8,2.762455
15,8,2.796598
15,8,2.930671
15,8,2.794291
15,9,2.692564
15,9,2.708690
15,9,2.662804
15,9,2.601845
15,9,2.752085
15,9,2.785122
15,9,2.728112
15,9,2.770759
15,9,2.684749
15,9,2.773954
15,10,2.546433
15,10,2.565151
15,10,2.585094
15,10,2.600006
15,10,2.597504
15,10,2.687046
15,10,2.657195
15,10,2.687490
15,10,2.653060
15,10,2.679429
15,11,2.584586
15,11,2.574585
15,11,2.465789
15,11,2.550150
15,11,2.655894
15,11,2.414321
15,11,2.493497
15,11,2.562980
15,11,2.570719
15,11,2.465306
15,12,2.489664
15,12,2.445732
15,12,2.344067
15,12,2.690128
15,12,2.445958
15,12,2.422909
15,12,2.501473
15,12,2.404983
15,12,2.468489
15,12,2.503493
16,1,8.882494
16,1,8.888682
16,1,8.872003
16,1,8.758126
16,1,8.775347
16,1,8.696317
16,1,8.680555
16,1,8.827017
16,1,8.923178
16,1,8.698116
16,2,5.395820
16,2,6.756335
16,2,5.521117
16,2,6.550985
16,2,6.272279
16,2,5.162731
16,2,6.510714
16,2,6.768073
16,2,6.681108
16,2,6.647985
16,3,4.801840
16,3,4.723844
16,3,4.953128
16,3,4.107196
16,3,4.747316
16,3,4.708703
16,3,4.787081
16,3,5.053210
16,3,4.889803
16,3,4.812859
16,4,3.971953
16,4,3.961087
16,4,4.042632
16,4,3.920965
16,4,3.806507
16,4,3.829171
16,4,3.980181
16,4,4.134821
16,4,3.892394
16,4,3.932614
16,5,3.528451
16,5,3.410559
16,5,3.396406
16,5,3.522396
16,5,3.641911
16,5,3.593763
16,5,3.305935
16,5,3.533147
16,5,3.441379
16,5,3.447523
16,6,3.233355
16,6,3.173022
16,6,3.300537
16,6,3.181753
16,6,3.321463
16,6,3.196067
16,6,3.141643
16,6,3.250114
16,6,3.133462
16,6,3.109795
16,7,2.955326
16,7,3.133165
16,7,3.035646
16,7,2.836939
16,7,2.740917
16,7,2.843563
16,7,2.895182
16,7,2.832878
16,7,2.945207
16,7,2.937083
16,8,2.804695
16,8,2.707705
16,8,2.920373
16,8,2.760922
16,8,2.710469
16,8,2.713429
16,8,2.833170
16,8,2.717640
16,8,2.785308
16,8,2.774325
16,9,2.596338
16,9,2.653886
16,9,2.708501
16,9,2.474957
16,9,2.593922
16,9,2.905161
16,9,2.828259
16,9,2.578103
16,9,2.735033
16,9,2.704196
16,10,2.555556
16,10,2.494358
16,10,2.594914
16,10,2.497439
16,10,2.536899
16,10,2.615892
16,10,2.645979
16,10,2.617295
16,10,2.535422
16,10,2.534698
16,11,2.426049
16,11,2.553825
16,11,2.480262
16,11,2.371379
16,11,2.865023
16,11,2.521498
16,11,2.619361
16,11,2.560574
16,11,2.613837
16,11,2.502620
16,12,2.362385
16,12,2.609976
16,12,2.532266
16,12,2.500173
16,12,2.553037
16,12,2.452485
16,12,2.615858
16,12,2.657222
16,12,2.453754
16,12,2.515175
17,1,8.477606
17,1,8.455806
17,1,8.461153
17,1,8.430817
17,1,8.405600
17,1,8.363027
17,1,8.319676
17,1,8.408042
17,1,8.428731
17,1,8.381654
17,2,5.147940
17,2,6.202226
17,2,6.461888
17,2,6.296651
17,2,5.942566
17,2,4.974182
17,2,6.508782
17,2,4.877690
17,2,6.425699
17,2,6.368743
17,3,4.627238
17,3,4.575206
17,3,4.944415
17,3,4.629004
17,3,4.796703
17,3,4.598678
17,3,4.682917
17,3,4.752586
17,3,4.663214
17,3,4.817468
17,4,3.976828
17,4,3.792162
17,4,3.977182
17,4,3.814449
17,4,3.678854
17,4,3.769988
17,4,3.690833
17,4,3.834897
17,4,3.933995
17,4,3.887245
17,5,3.239056
17,5,3.265831
17,5,3.306218
17,5,3.288382
17,5,3.332702
17,5,3.491245
17,5,3.263682
17,5,3.169594
17,5,3.413449
17,5,3.435685
17,6,3.112270
17,6,3.035273
17,6,3.159463
17,6,3.072162
17,6,3.098252
17,6,3.055572
17,6,3.133169
17,6,3.156475
17,6,3.070381
17,6,3.246025
17,7,2.898473
17,7,2.767158
17,7,2.873430
17,7,2.816162
17,7,3.035455
17,7,2.795415
17,7,2.791702
17,7,2.866609
17,7,2.934864
17,7,2.848894
17,8,2.667879
17,8,2.670041
17,8,2.628791
17,8,2.681452
17,8,2.651989
17,8,2.833322
17,8,2.817461
17,8,2.601143
17,8,2.677386
17,8,2.592891
17,9,2.510851
17,9,2.601346
17,9,2.579417
17,9,2.561023
17,9,2.558418
17,9,2.601855
17,9,2.629345
17,9,2.515739
17,9,2.505744
17,9,2.622962
17,10,2.430269
17,10,2.439879
17,10,2.490011
17,10,2.342370
17,10,2.536114
17,10,2.785473
17,10,2.603567
17,10,2.509464
17,10,2.452439
17,10,2.517270
17,11,2.474232
17,11,2.462766
17,11,2.414557
17,11,2.395452
17,11,2.304611
17,11,2.463107
17,11,2.448000
17,11,2.476877
17,11,2.601964
17,11,2.429132
17,12,2.404558
17,12,2.365416
17,12,2.442546
17,12,2.398466
17,12,2.336307
17,12,2.304529
17,12,2.778095
17,12,2.378846
17,12,2.395152
17,12,2.445908
18,1,8.437119
18,1,8.169103
18,1,8.491509
18,1,8.579917
18,1,8.062549
18,1,8.348009
18,1,8.149058
18,1,8.058199
18,1,8.373408
18,1,8.071959
18,2,5.932196
18,2,5.912128
18,2,5.911580
18,2,5.932793
18,2,5.930411
18,2,5.926002
18,2,5.926637
18,2,4.596671
18,2,5.970802
18,2,6.035671
18,3,4.336666
18,3,4.515539
18,3,4.407377
18,3,4.328211
18,3,4.573101
18,3,4.305976
18,3,4.315201
18,3,4.608860
18,3,4.328299
18,3,4.407022
18,4,3.649722
18,4,3.660159
18,4,3.720397
18,4,3.690163
18,4,3.914320
18,4,3.590610
18,4,3.562686
18,4,3.925659
18,4,3.635095
18,4,3.604148
18,5,3.253574
18,5,3.348744
18,5,3.389390
18,5,3.258604
18,5,3.214299
18,5,3.177739
18,5,3.101915
18,5,3.156690
18,5,3.233608
18,5,3.261119
18,6,2.871255
18,6,2.887839
18,6,3.002446
18,6,2.883419
18,6,2.812175
18,6,2.975753
18,6,2.916899
18,6,3.187886
18,6,3.106632
18,6,2.959313
18,7,2.706879
18,7,2.681066
18,7,2.780017
18,7,2.744314
18,7,2.591965
18,7,2.709285
18,7,2.654536
18,7,2.625035
18,7,2.628703
18,7,2.754262
18,8,2.646526
18,8,2.520453
18,8,2.576153
18,8,2.661750
18,8,2.724783
18,8,2.488441
18,8,2.550740
18,8,2.795134
18,8,2.586775
18,8,2.655864
18,9,2.743754
18,9,2.471265
18,9,2.437162
18,9,2.950746
18,9,2.476251
18,9,2.473413
18,9,2.454677
18,9,2.485698
18,9,2.489692
18,9,2.473294
18,10,2.339062
18,10,2.370125
18,10,2.372383
18,10,2.503483
18,10,2.475782
18,10,2.482010
18,10,2.442653
18,10,2.455219
18,10,2.410025
18,10,2.417866
18,11,2.368312
18,11,2.475508
18,11,2.326415
18,11,2.440432
18,11,2.432213
18,11,2.400279
18,11,2.428011
18,11,2.374840
18,11,2.444426
18,11,2.349540
18,12,2.672573
18,12,2.358361
18,12,2.378570
18,12,2.316366
18,12,2.353991
18,12,2.299731
18,12,2.418527
18,12,2.327435
18,12,2.401790
18,12,2.360474
19,1,7.927181
19,1,7.537669
19,1,7.709593
19,1,7.702197
19,1,7.696013
19,1,7.691549
19,1,7.718072
19,1,7.695211
19,1,7.765617
19,1,7.713097
19,2,5.205479
19,2,5.914896
19,2,5.587058
19,2,5.730056
19,2,5.788822
19,2,5.892189
19,2,5.830233
19,2,5.781299
19,2,5.742018
19,2,5.915582
19,3,4.336394
19,3,4.224335
19,3,4.375603
19,3,4.235356
19,3,4.434955
19,3,3.927770
19,3,4.196350
19,3,4.184340
19,3,4.119290
19,3,4.228892
19,4,3.778412
19,4,3.583755
19,4,3.611618
19,4,3.639446
19,4,3.576761
19,4,3.519653
19,4,3.459102
19,4,3.823195
19,4,4.057806
19,4,5.087764
19,5,3.109858
19,5,3.292644
19,5,3.041443
19,5,3.047856
19,5,3.203292
19,5,3.175379
19,5,3.174961
19,5,3.131768
19,5,3.283884
19,5,3.123189
19,6,2.926747
19,6,2.792968
19,6,2.983572
19,6,2.895092
19,6,2.997694
19,6,3.015616
19,6,2.784939
19,6,2.862420
19,6,2.742699
19,6,3.044616
19,7,2.607215
19,7,2.722914
19,7,2.739265
19,7,2.654769
19,7,2.700171
19,7,2.700633
19,7,2.677885
19,7,2.895427
19,7,2.609686
19,7,2.685691
19,8,2.550721
19,8,2.430325
19,8,2.543084
19,8,2.460034
19,8,2.576901
19,8,2.469718
19,8,2.626600
19,8,2.642124
19,8,2.445563
19,8,2.528728
19,9,2.472337
19,9,2.434600
19,9,2.702980
19,9,2.679152
19,9,3.468254
19,9,2.600914
19,9,2.418757
19,9,2.495667
19,9,2.533555
19,9,2.463564
19,10,2.429608
19,10,2.412586
19,10,2.425298
19,10,2.509505
19,10,2.399352
19,10,2.401404
19,10,2.491836
19,10,2.463402
19,10,2.443970
19,10,2.465049
19,11,2.210416
19,11,3.180234
19,11,3.308792
19,11,2.354756
19,11,2.347928
19,11,2.300053
19,11,2.331240
19,11,2.369323
19,11,3.185308
19,11,2.326111
19,12,2.306776
19,12,2.325429
19,12,2.247315
19,12,2.379390
19,12,2.314020
19,12,2.176435
19,12,2.318042
19,12,2.178091
19,12,2.297395
19,12,2.731787
